VI_MFR_CD,VI_MFR_NM,EF_ID,EFS_NUM,EVF_ID,EVFS_NUM,DVSN_NM,CL_ABRV_NM,EVCS_CD,VC_DISPL_MSR,TRANS_CNFG_DSC_TXT,VC_DSN_ETW_MSR,VC_AXLE_RAT_MSR,TPF_DYNO_HP_MSR,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,TST_PRC_CD,TST_PRC_DSC_TXT,VEH_FL_TYP_CD,VEH_FL_TYP_DSC_TXT,SA_CD,ESX_UL_MSR,EMSN_SHRT_NM,ERER_CRT_LVL_MSR,ESX_EMSN_STD_TXT,TIER_CD,ESX_MLT_DF_QTY,ESX_ADD_DF_QTY
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,90,US06,61,TIER 2 UNLEADED,CA,4,HC-NM+NOX-US06,0.06,0.40,L2,1,
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,90,US06,61,TIER 2 UNLEADED,FA,120,CO-US06,2.30,16.9,B5,,0.09
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,90,US06,61,TIER 2 UNLEADED,FA,4,CO-US06,2.20,10.5,B5,1,
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,90,US06,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-US06,0.10,0.4,B5,1,
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,95,SC03,61,TIER 2 UNLEADED,CA,4,CO-SC03,0.40,3.5,L2,1,
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,95,SC03,61,TIER 2 UNLEADED,CA,4,HC-NM+NOX-SC03,0.05,0.31,L2,1,
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,95,SC03,61,TIER 2 UNLEADED,FA,120,CO-SC03,0.50,5.6,B5,,0.09
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,95,SC03,61,TIER 2 UNLEADED,FA,4,CO-SC03,0.40,3.5,B5,1,
40,GENERAL MOTORS,9GMXT06.0392,1,9GMXR0176822,1,CADILLAC,ESCALADE AWD,102,6000,AV AUTOMATIC VARIABLE GEAR RATIOS,7000,3.42,,54.31,0.1965,0.029790,19.76,0.2665,0.026790,95,SC03,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-SC03,0.05,0.31,B5,1,
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0223841,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,67.82,1.4297,0.031420,36.20,-0.2941,0.044260,11,COLD CO,24,COLD CO REGULAR(CERT),FC,50,CO-COLD,6.90,12.5,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0223841,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,CO,1.60,4.2,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0223841,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NMOG,0.0610,0.090,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0223841,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NOX,0.02,0.07,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0223841,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,CO,1.60,3.4,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0223841,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,NMOG,0.0610,0.075,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0223841,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,NOX,0.02,0.05,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0260843,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,67.82,1.4297,0.031420,36.20,-0.2941,0.044260,11,COLD CO,24,COLD CO REGULAR(CERT),FC,50,CO-COLD,6.90,12.5,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0260843,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,CO,1.60,4.2,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0260843,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NMOG,0.0610,0.090,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0260843,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NOX,0.02,0.07,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0260843,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,CO,1.60,3.4,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0260843,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,NMOG,0.0610,0.075,B5,1,0
40,GENERAL MOTORS,9GMXT06.0395,1,9GMXR0260843,1,GMC,K2500 YUKONXL4W,102,6000,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,61.65,1.2997,0.028560,35.11,0.2927,0.034130,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,NOX,0.02,0.05,B5,1,0
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,45.52,1.0319,0.033780,9.86,0.3186,0.036880,11,COLD CO,24,COLD CO REGULAR(CERT),FC,50,CO-COLD,4.80,12.5,B4,1,0.03
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,CO,1,2.1,B4,1,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,HCHO,0.0040,0.011,B4,1,0.0004
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,NMOG,0.05,0.070,B4,1,0.0182
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,NOX,0.02,0.04,B4,1,0.0080
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,CO,1.90,2.1,B4,1,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,HC-NM+NOX-COMP,0.09,0.97,B4,,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NMOG,0.0610,0.070,B4,1,0.0182
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NOX,0.03,0.04,B4,1,0.0080
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,90,US06,61,TIER 2 UNLEADED,FC,120,CO-US06,1.90,16.9,B4,,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,90,US06,61,TIER 2 UNLEADED,FC,4,CO-US06,1.80,10.5,B4,1,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,90,US06,61,TIER 2 UNLEADED,FC,4,HC-NM+NOX-US06,0.10,0.4,B4,1,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,95,SC03,61,TIER 2 UNLEADED,FC,120,CO-SC03,1.40,5.6,B4,,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,95,SC03,61,TIER 2 UNLEADED,FC,4,CO-SC03,1.30,3.5,B4,1,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,95,SC03,61,TIER 2 UNLEADED,FC,4,HC-NM+NOX-SC03,0.03,0.31,B4,1,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,45.52,1.0319,0.033780,9.86,0.3186,0.036880,11,COLD CO,24,COLD CO REGULAR(CERT),FC,50,CO-COLD,4.80,12.5,B4,1,0.03
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,CO,1,2.1,B4,1,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,HCHO,0.0040,0.011,B4,1,0.0004
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,NMOG,0.05,0.070,B4,1,0.0182
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,NOX,0.02,0.04,B4,1,0.0080
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,CO,1.90,2.1,B4,1,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,HC-NM+NOX-COMP,0.09,0.97,B4,,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NMOG,0.0610,0.070,B4,1,0.0182
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NOX,0.03,0.04,B4,1,0.0080
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,90,US06,61,TIER 2 UNLEADED,FC,120,CO-US06,1.90,16.9,B4,,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,90,US06,61,TIER 2 UNLEADED,FC,4,CO-US06,1.80,10.5,B4,1,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,90,US06,61,TIER 2 UNLEADED,FC,4,HC-NM+NOX-US06,0.10,0.4,B4,1,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,95,SC03,61,TIER 2 UNLEADED,FC,120,CO-SC03,1.40,5.6,B4,,0.09
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,95,SC03,61,TIER 2 UNLEADED,FC,4,CO-SC03,1.30,3.5,B4,1,
40,GENERAL MOTORS,9GMXT06.2374,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,12.33,0.5557,0.0313,95,SC03,61,TIER 2 UNLEADED,FC,4,HC-NM+NOX-SC03,0.03,0.31,B4,1,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,45.52,1.0319,0.033780,16.66,0.0978,0.039280,11,COLD CO,24,COLD CO REGULAR(CERT),FA,50,CO-COLD,6.30,12.5,B5,1,0.16
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,CO,1.30,4.2,B5,1,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,HCHO,0.0010,0.018,B5,1,0.0006
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,NMOG,0.0370,0.090,B5,1,0.0201
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,NOX,0.04,0.07,B5,1,0.0240
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,CO,1.10,3.4,B5,1,0.16
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,HCHO,0.0010,0.015,B5,1,0.0002
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,NMOG,0.0250,0.075,B5,1,0.0080
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,NOX,0.03,0.05,B5,1,0.01
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,CO,2.60,4.2,B5,1,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,HC-NM+NOX-COMP,0.11,0.99,B5,,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NMOG,0.0630,0.090,B5,1,0.0201
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NOX,0.04,0.07,B5,1,0.0240
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,CO,2.40,3.4,B5,1,0.16
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,NMOG,0.0510,0.075,B5,1,0.0080
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,NOX,0.03,0.05,B5,1,0.01
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,90,US06,61,TIER 2 UNLEADED,FA,120,CO-US06,4.20,16.9,B5,,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,90,US06,61,TIER 2 UNLEADED,FA,4,CO-US06,3.80,10.5,B5,1,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,90,US06,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-US06,0.10,0.4,B5,1,
